"Date","League","Home","Away","Team","Minute","Event","Event.number.for.team","Home.Corners","Away.Corners","Home.SOT","Away.SOT","Home.SOffT","Away.SOffT","Home.Attacks","Away.Attacks","Home.DAT","Away.DAT","Home.Possession","Away.Possession","AH.Line","AH.Home.Odds","AH.Away.Odds","Asian.Corners.Line","Asian.Corners.O.Odds","Asian.Corners.U.Odds","Goal.Line","Goal.O.Odds","Goal.U.Odds","Corner.Handicap","Home.Handicap.Corner.Odds","Away.Handicap.Corner.Odds","Game.URL","eventid"
"10.11.2019","France Ligue 1","Montpellier","Toulouse","Montpellier","59","Goal",2,1,3,4,2,6,4,146,121,38,32,49,51,"Full (-0.5)",1.82,2.11,"Full (9.5)",2,1.8,"Full (2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533402","10.11.2019MontpellierToulouseMontpellier59Goal2"
"10.11.2019","France Ligue 1","Montpellier","Toulouse","Montpellier","75","Goal",3,1,3,4,2,6,4,146,121,38,32,49,51,"Full (-0.5)",1.82,2.11,"Full (9.5)",2,1.8,"Full (2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533402","10.11.2019MontpellierToulouseMontpellier75Goal3"
"10.11.2019","France Ligue 1","Montpellier","Toulouse","Montpellier","87","Yellow Card",2,1,3,4,2,6,4,146,121,38,32,49,51,"Full (-0.5)",1.82,2.11,"Full (9.5)",2,1.8,"Full (2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533402","10.11.2019MontpellierToulouseMontpellier87Yellow Card2"
"10.11.2019","France Ligue 1","Montpellier","Toulouse","Montpellier","90+1","Corner",1,1,3,4,2,6,4,146,121,38,32,49,51,"Full (-0.5)",1.82,2.11,"Full (9.5)",2,1.8,"Full (2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533402","10.11.2019MontpellierToulouseMontpellier90+1Corner1"
"10.11.2019","France Ligue 1","Nantes","St Etienne","St Etienne","10","Corner",1,3,3,6,4,3,7,142,94,50,24,57,43,"Full (-0.5)",1.89,2.04,"Full (9.5)",1.925,1.875,"Full (2.0, 2.5)",1.925,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533404","10.11.2019NantesSt EtienneSt Etienne10Corner1"
"10.11.2019","France Ligue 1","Nantes","St Etienne","Nantes","14","Goal",1,3,3,6,4,3,7,142,94,50,24,57,43,"Full (-0.5)",1.89,2.04,"Full (9.5)",1.925,1.875,"Full (2.0, 2.5)",1.925,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533404","10.11.2019NantesSt EtienneNantes14Goal1"
"10.11.2019","France Ligue 1","Nantes","St Etienne","St Etienne","22","Goal",1,3,3,6,4,3,7,142,94,50,24,57,43,"Full (-0.5)",1.89,2.04,"Full (9.5)",1.925,1.875,"Full (2.0, 2.5)",1.925,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533404","10.11.2019NantesSt EtienneSt Etienne22Goal1"
"10.11.2019","France Ligue 1","Nantes","St Etienne","Nantes","26","Goal",2,3,3,6,4,3,7,142,94,50,24,57,43,"Full (-0.5)",1.89,2.04,"Full (9.5)",1.925,1.875,"Full (2.0, 2.5)",1.925,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533404","10.11.2019NantesSt EtienneNantes26Goal2"
"10.11.2019","France Ligue 1","Nantes","St Etienne","St Etienne","28","Corner",2,3,3,6,4,3,7,142,94,50,24,57,43,"Full (-0.5)",1.89,2.04,"Full (9.5)",1.925,1.875,"Full (2.0, 2.5)",1.925,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533404","10.11.2019NantesSt EtienneSt Etienne28Corner2"
"10.11.2019","France Ligue 1","Nantes","St Etienne","St Etienne","34","Goal",2,3,3,6,4,3,7,142,94,50,24,57,43,"Full (-0.5)",1.89,2.04,"Full (9.5)",1.925,1.875,"Full (2.0, 2.5)",1.925,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533404","10.11.2019NantesSt EtienneSt Etienne34Goal2"
"10.11.2019","France Ligue 1","Nantes","St Etienne","Nantes","35","Corner",1,3,3,6,4,3,7,142,94,50,24,57,43,"Full (-0.5)",1.89,2.04,"Full (9.5)",1.925,1.875,"Full (2.0, 2.5)",1.925,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533404","10.11.2019NantesSt EtienneNantes35Corner1"
"10.11.2019","France Ligue 1","Nantes","St Etienne","St Etienne","38","Corner",3,3,3,6,4,3,7,142,94,50,24,57,43,"Full (-0.5)",1.89,2.04,"Full (9.5)",1.925,1.875,"Full (2.0, 2.5)",1.925,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533404","10.11.2019NantesSt EtienneSt Etienne38Corner3"
"10.11.2019","France Ligue 1","Nantes","St Etienne","Nantes","45","Yellow Card",1,3,3,6,4,3,7,142,94,50,24,57,43,"Full (-0.5)",1.89,2.04,"Full (9.5)",1.925,1.875,"Full (2.0, 2.5)",1.925,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533404","10.11.2019NantesSt EtienneNantes45Yellow Card1"
"10.11.2019","France Ligue 1","Nantes","St Etienne","Nantes","65","Corner",2,3,3,6,4,3,7,142,94,50,24,57,43,"Full (-0.5)",1.89,2.04,"Full (9.5)",1.925,1.875,"Full (2.0, 2.5)",1.925,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533404","10.11.2019NantesSt EtienneNantes65Corner2"
"10.11.2019","France Ligue 1","Nantes","St Etienne","St Etienne","67","Goal",3,3,3,6,4,3,7,142,94,50,24,57,43,"Full (-0.5)",1.89,2.04,"Full (9.5)",1.925,1.875,"Full (2.0, 2.5)",1.925,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533404","10.11.2019NantesSt EtienneSt Etienne67Goal3"
"10.11.2019","France Ligue 1","Nantes","St Etienne","Nantes","74","Corner",3,3,3,6,4,3,7,142,94,50,24,57,43,"Full (-0.5)",1.89,2.04,"Full (9.5)",1.925,1.875,"Full (2.0, 2.5)",1.925,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533404","10.11.2019NantesSt EtienneNantes74Corner3"
"10.11.2019","France Ligue 1","Rennes","Amiens","Amiens","4","Corner",1,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensAmiens4Corner1"
"10.11.2019","France Ligue 1","Rennes","Amiens","Rennes","16","Yellow Card",1,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensRennes16Yellow Card1"
"10.11.2019","France Ligue 1","Rennes","Amiens","Rennes","16","Yellow Card",2,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensRennes16Yellow Card2"
"10.11.2019","France Ligue 1","Rennes","Amiens","Amiens","19","Yellow Card",1,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensAmiens19Yellow Card1"
"10.11.2019","France Ligue 1","Rennes","Amiens","Amiens","21","Corner",2,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensAmiens21Corner2"
"10.11.2019","France Ligue 1","Rennes","Amiens","Amiens","22","Corner",3,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensAmiens22Corner3"
"10.11.2019","France Ligue 1","Rennes","Amiens","Amiens","35","Goal",1,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensAmiens35Goal1"
"10.11.2019","France Ligue 1","Rennes","Amiens","Rennes","36","Corner",1,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensRennes36Corner1"
"10.11.2019","France Ligue 1","Rennes","Amiens","Rennes","38","Corner",2,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensRennes38Corner2"
"10.11.2019","France Ligue 1","Rennes","Amiens","Rennes","39","Goal",1,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensRennes39Goal1"
"10.11.2019","France Ligue 1","Rennes","Amiens","Amiens","45+1","Yellow Card",2,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensAmiens45+1Yellow Card2"
"10.11.2019","France Ligue 1","Rennes","Amiens","Rennes","55","Corner",3,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensRennes55Corner3"
"10.11.2019","France Ligue 1","Rennes","Amiens","Rennes","58","Corner",4,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensRennes58Corner4"
"10.11.2019","France Ligue 1","Rennes","Amiens","Rennes","62","Goal",2,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensRennes62Goal2"
"10.11.2019","France Ligue 1","Rennes","Amiens","Amiens","68","Yellow Card",3,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensAmiens68Yellow Card3"
"10.11.2019","France Ligue 1","Rennes","Amiens","Rennes","79","Goal",3,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensRennes79Goal3"
"10.11.2019","France Ligue 1","Rennes","Amiens","Rennes","83","Yellow Card",3,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensRennes83Yellow Card3"
"10.11.2019","France Ligue 1","Rennes","Amiens","Rennes","87","Corner",5,5,3,9,5,10,8,94,136,43,39,50,50,"Full (0.0, -0.5)",1.83,2.1,"Full (9.5)",1.875,1.925,"Full (2.0, 2.5)",1.95,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/83533400","10.11.2019RennesAmiensRennes87Corner5"
"09.11.2019","France Ligue 1","Monaco","Dijon","Dijon","5","Corner",1,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonDijon5Corner1"
"09.11.2019","France Ligue 1","Monaco","Dijon","Dijon","8","Corner",2,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonDijon8Corner2"
"09.11.2019","France Ligue 1","Monaco","Dijon","Monaco","19","Corner",1,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonMonaco19Corner1"
"09.11.2019","France Ligue 1","Monaco","Dijon","Dijon","24","Corner",3,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonDijon24Corner3"
"09.11.2019","France Ligue 1","Monaco","Dijon","Monaco","28","Corner",2,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonMonaco28Corner2"
"09.11.2019","France Ligue 1","Monaco","Dijon","Monaco","30","Yellow Card",1,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonMonaco30Yellow Card1"
"09.11.2019","France Ligue 1","Monaco","Dijon","Dijon","34","Corner",4,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonDijon34Corner4"
"09.11.2019","France Ligue 1","Monaco","Dijon","Monaco","35","Corner",3,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonMonaco35Corner3"
"09.11.2019","France Ligue 1","Monaco","Dijon","Monaco","42","Goal",1,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonMonaco42Goal1"
"09.11.2019","France Ligue 1","Monaco","Dijon","Monaco","45+1","Corner",4,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonMonaco45+1Corner4"
"09.11.2019","France Ligue 1","Monaco","Dijon","Monaco","47","Corner",5,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonMonaco47Corner5"
"09.11.2019","France Ligue 1","Monaco","Dijon","Monaco","50","Yellow Card",2,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonMonaco50Yellow Card2"
"09.11.2019","France Ligue 1","Monaco","Dijon","Monaco","52","Corner",6,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonMonaco52Corner6"
"09.11.2019","France Ligue 1","Monaco","Dijon","Dijon","56","Corner",5,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonDijon56Corner5"
"09.11.2019","France Ligue 1","Monaco","Dijon","Dijon","59","Corner",6,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonDijon59Corner6"
"09.11.2019","France Ligue 1","Monaco","Dijon","Dijon","83","Corner",7,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonDijon83Corner7"
"09.11.2019","France Ligue 1","Monaco","Dijon","Dijon","87","Corner",8,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonDijon87Corner8"
"09.11.2019","France Ligue 1","Monaco","Dijon","Dijon","89","Corner",9,6,9,6,3,11,13,127,94,73,45,54,46,"Full (-1.0, -1.5)",1.95,1.98,"Full (9.5)",1.925,1.875,"Full (3.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/83533392","09.11.2019MonacoDijonDijon89Corner9"
"09.11.2019","France Ligue 1","Lille","Metz","Lille","33","Corner",1,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzLille33Corner1"
"09.11.2019","France Ligue 1","Lille","Metz","Lille","41","Corner",2,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzLille41Corner2"
"09.11.2019","France Ligue 1","Lille","Metz","Lille","49","Corner",3,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzLille49Corner3"
"09.11.2019","France Ligue 1","Lille","Metz","Metz","51","Yellow Card",1,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzMetz51Yellow Card1"
"09.11.2019","France Ligue 1","Lille","Metz","Metz","53","Corner",1,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzMetz53Corner1"
"09.11.2019","France Ligue 1","Lille","Metz","Lille","54","Corner",4,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzLille54Corner4"
"09.11.2019","France Ligue 1","Lille","Metz","Lille","56","Corner",5,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzLille56Corner5"
"09.11.2019","France Ligue 1","Lille","Metz","Lille","58","Corner",6,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzLille58Corner6"
"09.11.2019","France Ligue 1","Lille","Metz","Lille","62","Corner",7,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzLille62Corner7"
"09.11.2019","France Ligue 1","Lille","Metz","Lille","63","Yellow Card",1,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzLille63Yellow Card1"
"09.11.2019","France Ligue 1","Lille","Metz","Metz","74","Yellow Card",2,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzMetz74Yellow Card2"
"09.11.2019","France Ligue 1","Lille","Metz","Lille","76","Yellow Card",2,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzLille76Yellow Card2"
"09.11.2019","France Ligue 1","Lille","Metz","Lille","79","Corner",8,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzLille79Corner8"
"09.11.2019","France Ligue 1","Lille","Metz","Lille","83","Corner",9,9,1,4,1,10,3,169,74,64,16,71,29,"Full (-1.0)",2.04,1.89,"Full (8.5)",1.8,2,"Full (2.0, 2.5)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533394","09.11.2019LilleMetzLille83Corner9"
"09.11.2019","France Ligue 1","Reims","Angers","Reims","4","Corner",1,2,12,2,2,8,9,117,86,50,59,53,47,"Full (0.0)",1.83,2.1,"Full (9.0)",1.925,1.875,"Full (2.0)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533396","09.11.2019ReimsAngersReims4Corner1"
"09.11.2019","France Ligue 1","Reims","Angers","Angers","9","Corner",1,2,12,2,2,8,9,117,86,50,59,53,47,"Full (0.0)",1.83,2.1,"Full (9.0)",1.925,1.875,"Full (2.0)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533396","09.11.2019ReimsAngersAngers9Corner1"
"09.11.2019","France Ligue 1","Reims","Angers","Angers","9","Corner",2,2,12,2,2,8,9,117,86,50,59,53,47,"Full (0.0)",1.83,2.1,"Full (9.0)",1.925,1.875,"Full (2.0)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533396","09.11.2019ReimsAngersAngers9Corner2"
"09.11.2019","France Ligue 1","Reims","Angers","Angers","10","Corner",3,2,12,2,2,8,9,117,86,50,59,53,47,"Full (0.0)",1.83,2.1,"Full (9.0)",1.925,1.875,"Full (2.0)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533396","09.11.2019ReimsAngersAngers10Corner3"
"09.11.2019","France Ligue 1","Reims","Angers","Angers","14","Corner",4,2,12,2,2,8,9,117,86,50,59,53,47,"Full (0.0)",1.83,2.1,"Full (9.0)",1.925,1.875,"Full (2.0)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533396","09.11.2019ReimsAngersAngers14Corner4"
"09.11.2019","France Ligue 1","Reims","Angers","Angers","14","Corner",5,2,12,2,2,8,9,117,86,50,59,53,47,"Full (0.0)",1.83,2.1,"Full (9.0)",1.925,1.875,"Full (2.0)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533396","09.11.2019ReimsAngersAngers14Corner5"
"09.11.2019","France Ligue 1","Reims","Angers","Angers","23","Yellow Card",1,2,12,2,2,8,9,117,86,50,59,53,47,"Full (0.0)",1.83,2.1,"Full (9.0)",1.925,1.875,"Full (2.0)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533396","09.11.2019ReimsAngersAngers23Yellow Card1"
"09.11.2019","France Ligue 1","Reims","Angers","Angers","27","Corner",6,2,12,2,2,8,9,117,86,50,59,53,47,"Full (0.0)",1.83,2.1,"Full (9.0)",1.925,1.875,"Full (2.0)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533396","09.11.2019ReimsAngersAngers27Corner6"
"09.11.2019","France Ligue 1","Reims","Angers","Angers","33","Corner",7,2,12,2,2,8,9,117,86,50,59,53,47,"Full (0.0)",1.83,2.1,"Full (9.0)",1.925,1.875,"Full (2.0)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533396","09.11.2019ReimsAngersAngers33Corner7"
"09.11.2019","France Ligue 1","Reims","Angers","Angers","36","Corner",8,2,12,2,2,8,9,117,86,50,59,53,47,"Full (0.0)",1.83,2.1,"Full (9.0)",1.925,1.875,"Full (2.0)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533396","09.11.2019ReimsAngersAngers36Corner8"
"09.11.2019","France Ligue 1","Reims","Angers","Angers","40","Corner",9,2,12,2,2,8,9,117,86,50,59,53,47,"Full (0.0)",1.83,2.1,"Full (9.0)",1.925,1.875,"Full (2.0)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533396","09.11.2019ReimsAngersAngers40Corner9"
"09.11.2019","France Ligue 1","Reims","Angers","Angers","48","Corner",10,2,12,2,2,8,9,117,86,50,59,53,47,"Full (0.0)",1.83,2.1,"Full (9.0)",1.925,1.875,"Full (2.0)",2,1.85,"","","","https://www.totalcorner.com/match/corner-stats/83533396","09.11.2019ReimsAngersAngers48Corner10"
