"Date","League","Home","Away","Team","Minute","Event","Event.number.for.team","Home.Corners","Away.Corners","Home.SOT","Away.SOT","Home.SOffT","Away.SOffT","Home.Attacks","Away.Attacks","Home.DAT","Away.DAT","Home.Possession","Away.Possession","AH.Line","AH.Home.Odds","AH.Away.Odds","Asian.Corners.Line","Asian.Corners.O.Odds","Asian.Corners.U.Odds","Goal.Line","Goal.O.Odds","Goal.U.Odds","Corner.Handicap","Home.Handicap.Corner.Odds","Away.Handicap.Corner.Odds","Game.URL","eventid"
"24.11.2024","Germany Bundesliga I","Holstein Kiel","Mainz","Mainz","90+1","Corner",6,2,6,2,7,5,11,76,128,18,48,40,60,"Full (0.0, +0.5)",1.93,2,"Full (10.0)",1.925,1.875,"Full (2.5, 3.0)",2.06,1.84,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212532","24.11.2024Holstein KielMainzMainz90+1Corner6"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Werder Bremen","11","Corner",1,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenWerder Bremen11Corner1"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Werder Bremen","27","Corner",2,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenWerder Bremen27Corner2"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Werder Bremen","27","Yellow Card",1,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenWerder Bremen27Yellow Card1"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Eintracht Frankfurt","41","Corner",1,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenEintracht Frankfurt41Corner1"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Eintracht Frankfurt","45","Goal",1,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenEintracht Frankfurt45Goal1"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Eintracht Frankfurt","53","Corner",2,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenEintracht Frankfurt53Corner2"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Werder Bremen","54","Yellow Card",2,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenWerder Bremen54Yellow Card2"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Eintracht Frankfurt","56","Yellow Card",1,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenEintracht Frankfurt56Yellow Card1"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Werder Bremen","63","Corner",3,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenWerder Bremen63Corner3"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Eintracht Frankfurt","65","Corner",3,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenEintracht Frankfurt65Corner3"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Eintracht Frankfurt","67","Corner",4,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenEintracht Frankfurt67Corner4"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Eintracht Frankfurt","70","Corner",5,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenEintracht Frankfurt70Corner5"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Werder Bremen","76","Corner",4,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenWerder Bremen76Corner4"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Werder Bremen","77","Corner",5,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenWerder Bremen77Corner5"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Werder Bremen","80","Corner",6,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenWerder Bremen80Corner6"
"23.11.2024","Germany Bundesliga I","Eintracht Frankfurt","Werder Bremen","Eintracht Frankfurt","90+4","Yellow Card",2,5,6,5,1,10,7,86,109,51,41,50,50,"Full (-0.5, -1.0)",2.01,1.92,"Full (9.5)",1.8,2,"Full (3.0, 3.5)",2.03,1.87,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212524","23.11.2024Eintracht FrankfurtWerder BremenEintracht Frankfurt90+4Yellow Card2"
"23.11.2024","Germany Bundesliga I","Bayer Leverkusen","Heidenheim","Heidenheim","10","Goal",1,6,0,10,3,9,3,197,48,76,21,78,22,"Full (-2.0)",2.09,1.84,"Full (10.0)",1.8,2,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212497","23.11.2024Bayer LeverkusenHeidenheimHeidenheim10Goal1"
"23.11.2024","Germany Bundesliga I","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","15","Corner",1,6,0,10,3,9,3,197,48,76,21,78,22,"Full (-2.0)",2.09,1.84,"Full (10.0)",1.8,2,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212497","23.11.2024Bayer LeverkusenHeidenheimBayer Leverkusen15Corner1"
"23.11.2024","Germany Bundesliga I","Bayer Leverkusen","Heidenheim","Heidenheim","21","Goal",2,6,0,10,3,9,3,197,48,76,21,78,22,"Full (-2.0)",2.09,1.84,"Full (10.0)",1.8,2,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212497","23.11.2024Bayer LeverkusenHeidenheimHeidenheim21Goal2"
"23.11.2024","Germany Bundesliga I","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","28","Corner",2,6,0,10,3,9,3,197,48,76,21,78,22,"Full (-2.0)",2.09,1.84,"Full (10.0)",1.8,2,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212497","23.11.2024Bayer LeverkusenHeidenheimBayer Leverkusen28Corner2"
"23.11.2024","Germany Bundesliga I","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","30","Goal",1,6,0,10,3,9,3,197,48,76,21,78,22,"Full (-2.0)",2.09,1.84,"Full (10.0)",1.8,2,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212497","23.11.2024Bayer LeverkusenHeidenheimBayer Leverkusen30Goal1"
"23.11.2024","Germany Bundesliga I","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","32","Goal",2,6,0,10,3,9,3,197,48,76,21,78,22,"Full (-2.0)",2.09,1.84,"Full (10.0)",1.8,2,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212497","23.11.2024Bayer LeverkusenHeidenheimBayer Leverkusen32Goal2"
"23.11.2024","Germany Bundesliga I","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","40","Corner",3,6,0,10,3,9,3,197,48,76,21,78,22,"Full (-2.0)",2.09,1.84,"Full (10.0)",1.8,2,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212497","23.11.2024Bayer LeverkusenHeidenheimBayer Leverkusen40Corner3"
"23.11.2024","Germany Bundesliga I","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","45+7","Corner",4,6,0,10,3,9,3,197,48,76,21,78,22,"Full (-2.0)",2.09,1.84,"Full (10.0)",1.8,2,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212497","23.11.2024Bayer LeverkusenHeidenheimBayer Leverkusen45+7Corner4"
"23.11.2024","Germany Bundesliga I","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","52","Goal",3,6,0,10,3,9,3,197,48,76,21,78,22,"Full (-2.0)",2.09,1.84,"Full (10.0)",1.8,2,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212497","23.11.2024Bayer LeverkusenHeidenheimBayer Leverkusen52Goal3"
"23.11.2024","Germany Bundesliga I","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","68","Corner",5,6,0,10,3,9,3,197,48,76,21,78,22,"Full (-2.0)",2.09,1.84,"Full (10.0)",1.8,2,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212497","23.11.2024Bayer LeverkusenHeidenheimBayer Leverkusen68Corner5"
"23.11.2024","Germany Bundesliga I","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","71","Goal",4,6,0,10,3,9,3,197,48,76,21,78,22,"Full (-2.0)",2.09,1.84,"Full (10.0)",1.8,2,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212497","23.11.2024Bayer LeverkusenHeidenheimBayer Leverkusen71Goal4"
"23.11.2024","Germany Bundesliga I","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","77","Corner",6,6,0,10,3,9,3,197,48,76,21,78,22,"Full (-2.0)",2.09,1.84,"Full (10.0)",1.8,2,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212497","23.11.2024Bayer LeverkusenHeidenheimBayer Leverkusen77Corner6"
"23.11.2024","Germany Bundesliga I","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","82","Goal",5,6,0,10,3,9,3,197,48,76,21,78,22,"Full (-2.0)",2.09,1.84,"Full (10.0)",1.8,2,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212497","23.11.2024Bayer LeverkusenHeidenheimBayer Leverkusen82Goal5"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","VfB Stuttgart","6","Yellow Card",1,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumVfB Stuttgart6Yellow Card1"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","VfB Stuttgart","9","Corner",1,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumVfB Stuttgart9Corner1"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","Bochum","25","Corner",1,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumBochum25Corner1"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","Bochum","26","Corner",2,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumBochum26Corner2"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","Bochum","28","Yellow Card",1,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumBochum28Yellow Card1"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","VfB Stuttgart","37","Corner",2,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumVfB Stuttgart37Corner2"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","VfB Stuttgart","50","Corner",3,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumVfB Stuttgart50Corner3"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","VfB Stuttgart","53","Goal",1,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumVfB Stuttgart53Goal1"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","VfB Stuttgart","56","Corner",4,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumVfB Stuttgart56Corner4"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","VfB Stuttgart","65","Corner",5,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumVfB Stuttgart65Corner5"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","VfB Stuttgart","65","Corner",6,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumVfB Stuttgart65Corner6"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","VfB Stuttgart","71","Yellow Card",2,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumVfB Stuttgart71Yellow Card2"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","Bochum","72","Yellow Card",2,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumBochum72Yellow Card2"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","VfB Stuttgart","78","Goal",2,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumVfB Stuttgart78Goal2"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","VfB Stuttgart","84","Corner",7,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumVfB Stuttgart84Corner7"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","Bochum","90","Corner",3,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumBochum90Corner3"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","Bochum","90","Yellow Card",3,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumBochum90Yellow Card3"
"23.11.2024","Germany Bundesliga I","VfB Stuttgart","Bochum","Bochum","90+4","Corner",4,7,4,5,2,10,7,119,87,50,30,58,42,"Full (-1.5)",1.92,2.01,"Full (10.0)",1.9,1.9,"Full (3.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212501","23.11.2024VfB StuttgartBochumBochum90+4Corner4"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","Borussia Dortmund","7","Goal",1,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgBorussia Dortmund7Goal1"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","Borussia Dortmund","40","Goal",2,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgBorussia Dortmund40Goal2"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","Borussia Dortmund","45","Corner",1,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgBorussia Dortmund45Corner1"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","Borussia Dortmund","45+2","Corner",2,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgBorussia Dortmund45+2Corner2"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","Borussia Dortmund","47","Corner",3,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgBorussia Dortmund47Corner3"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","SC Freiburg","58","Yellow Card",1,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgSC Freiburg58Yellow Card1"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","Borussia Dortmund","59","Corner",4,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgBorussia Dortmund59Corner4"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","SC Freiburg","63","Red Card",1,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgSC Freiburg63Red Card1"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","Borussia Dortmund","66","Goal",3,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgBorussia Dortmund66Goal3"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","Borussia Dortmund","73","Corner",5,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgBorussia Dortmund73Corner5"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","Borussia Dortmund","75","Corner",6,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgBorussia Dortmund75Corner6"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","Borussia Dortmund","77","Goal",4,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgBorussia Dortmund77Goal4"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","Borussia Dortmund","80","Yellow Card",1,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgBorussia Dortmund80Yellow Card1"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","Borussia Dortmund","86","Corner",7,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgBorussia Dortmund86Corner7"
"23.11.2024","Germany Bundesliga I","Borussia Dortmund","SC Freiburg","SC Freiburg","90+3","Red Card",2,7,0,7,3,12,4,130,64,58,19,58,42,"Full (-0.5, -1.0)",2.06,1.87,"Full (9.5)",1.8,2,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212509","23.11.2024Borussia DortmundSC FreiburgSC Freiburg90+3Red Card2"
"23.11.2024","Germany Bundesliga I","TSG Hoffenheim","RB Leipzig","TSG Hoffenheim","7","Corner",1,4,3,7,6,13,8,95,86,44,39,61,39,"Full (0.0, +0.5)",2,1.93,"Full (10.0)",1.95,1.85,"Full (3.0)",1.86,2.04,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212513","23.11.2024TSG HoffenheimRB LeipzigTSG Hoffenheim7Corner1"
"23.11.2024","Germany Bundesliga I","TSG Hoffenheim","RB Leipzig","RB Leipzig","15","Goal",1,4,3,7,6,13,8,95,86,44,39,61,39,"Full (0.0, +0.5)",2,1.93,"Full (10.0)",1.95,1.85,"Full (3.0)",1.86,2.04,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/164212513","23.11.2024TSG HoffenheimRB LeipzigRB Leipzig15Goal1"
